,Name,Url,Ingredients,Calories,Carbs Grams,Protein Grams,Fat Grams
48,Healthy Turkey Lettuce Wraps,https://www.eatyourselfskinny.com/healthy-turkey-lettuce-wraps/,"['1¼ lb. fat-free lean ground turkey', '1 Tbsp olive oil', '1 clove garlic minced', '⅛ tsp. ground ginger', '4 green onions thinly sliced', '1 (8 oz) can sliced water chestnuts drained and coarsely chopped', '3 Tbsp hoisin sauce', '2 Tbsp lower-sodium soy sauce (green top)', '1 Tbsp rice vinegar', '2 tsp. roasted red chili paste', 'Pinch of salt', '12 Boston lettuce leaves']",162.0,7.8,23.5,4.3
49,Zucchini Noodles with Simple Bolognese Sauce,https://www.eatyourselfskinny.com/zucchini-noodles-with-simple-bolognese-sauce-2/,"['6 medium zucchini spiralized', '1-2 Tbsp olive oil', '1 clove garlic minced', '1 Tbsp olive oil', '1 onion chopped', '1 stalk celery chopped', '3 cloves garlic minced', '1 lb. ground turkey or ground beef', '1 (28 oz) can crushed tomatoes', '1 (6 oz) can tomato paste', '½ cup dry red wine', '1 tsp. dried oregano', '1 tsp. dried basil', '½ tsp. salt', '¼ tsp. black pepper', '2 bay leaves', 'Fresh basil chopped as garnish']",239.0,24.6,24.9,6.4
50,Zucchini Noodles with Creamy Avocado Pesto,https://www.eatyourselfskinny.com/zucchini-noodles-with-creamy-avocado-pesto/,"['6 large zucchini spiralized', '1 Tbsp olive oil', '2 ripe avocados', '1 cup fresh basil leaves', '3 cloves garlic', '¼ cup pine nuts', '2 Tbsp lemon juice', '½ tsp. sea salt', '3 Tbsp olive oil', 'Cracked black pepper to taste']",214.0,13.2,4.8,17.1
51,Lentil and Sweet Potato Stew,https://www.eatyourselfskinny.com/lentil-and-sweet-potato-stew/,"['1 Tbsp olive oil', '1 onion diced', '2 cloves garlic minced', '2 cups green lentils rinsed', '1 large sweet potato peeled and cubed', '6 cups vegetable broth', '2 bay leaves', '½ tsp. turmeric', '¼ tsp. cumin', '½ tsp. black pepper', '½ tsp. sea salt', 'Fresh parsley as garnish']",231.0,38.3,11.2,2.4
52,Slow Cooker Chicken and Green Chile Soup,https://www.eatyourselfskinny.com/slow-cooker-chicken-and-green-chile-soup/,"['3 boneless skinless chicken breasts', '1 medium onion diced', '3 stalks celery chopped', '4 cloves garlic minced', '4 cups low-sodium chicken broth', '1 (16 oz) jar salsa verde (green salsa)', '2 (4 oz) cans diced green chiles undrained', '2 (15 oz) cans cannellini beans (white beans) rinsed and drained', '1 Tbsp ground cumin', '1 tsp. dried oregano', '¼ tsp. crushed red pepper flakes', '½ tsp. sea salt', '3 Tbsp fresh cilantro chopped']",246.0,30.6,20.7,2.1
53,Lemon Garlic Zucchini Noodles,https://www.eatyourselfskinny.com/lemon-garlic-zucchini-noodles/,"['4 large zucchinis ends removed', '1 Tbsp olive oil', '2 shallots diced', '4 cloves garlic minced', '2 cups chicken broth', '½ cup half and half', '4 Tbsp lemon juice', 'Zest of one lemon', '1 tsp. red pepper flakes', '½ tsp. sea salt', '1 tsp. pepper', '¼ cup shredded Parmesan cheese']",141.0,24.6,6.3,8.1
54,Baked Spaghetti Squash Casserole,https://www.eatyourselfskinny.com/baked-spaghetti-squash-casserole/,"['2 ripe spaghetti squash', '1 Tbsp olive oil', '1 onion diced', '2 cloves garlic minced', '1 pound lean ground beef (95% lean)', '2 cups crushed tomatoes', '1 (8 oz) can tomato sauce', '½ cup low-sodium chicken broth', '1 tsp. Italian seasoning', '1 packet Stevia', 'Salt and pepper to taste', '2 Tbsp Parmesan cheese freshly grated', '3 Tbsp basil chopped (divided)', '1 cup mozzarella cheese shredded']",200.0,12.0,18.0,8.1
55,Spicy Sausage and Veggie Stir Fry,https://www.eatyourselfskinny.com/spicy-sausage-and-veggie-stir-fry/,"['1 onion diced', '1 clove garlic minced', '1 Tbsp olive oil', '4 links spicy jalapeno chicken sausage (I used Al Fresco) cut into ½ inch slices', '1 red bell pepper de-seeded and sliced', '1 orange bell pepper de-seeded and sliced', '1 yellow bell pepper de-seeded and sliced', '1 large head broccoli cut into florets', '1 (10 oz) can Rotel tomatoes drained', '1 tsp. Mrs. Dash onion and herb blend', '¼ tsp. red pepper flakes', 'Pinch of sea salt']",151.0,10.2,11.1,7.2
56,Sauteed Kale and Quinoa Skillet,https://www.eatyourselfskinny.com/sauteed-kale-and-quinoa-skillet/,"['½ cup quinoa', '1 cup chicken broth', '1 Tbsp olive oil', '1 onion chopped', '2 cloves garlic', '5 to 6 cups kale', '½ tsp. red pepper flakes (more or less to your liking)', 'Pinch of sea salt', '2 Tbsp Parmesan cheese grated', '2 Tbsp whole wheat Panko bread crumbs']",186.0,23.4,8.3,4.9
57,Sweet and Spicy Sweet Potato Fries,https://www.eatyourselfskinny.com/sweet-and-spicy-sweet-potato-fries/,"['2 medium sweet potatoes peeled and cut into fries', '2 tsp. cornstarch', '1 Tbsp olive oil', '1 tsp. garlic powder', '½ tsp. onion powder', '½ tsp. oregano', '½ tsp. chipotle chili powder', '1 Tbsp brown sugar', 'Sea salt']",105.0,16.5,0.8,3.3
58,{Healthy} Pumpkin and Sage Stuffed Shells,https://www.eatyourselfskinny.com/healthy-pumpkin-and-sage-stuffed-shells/,"['20 jumbo pasta shells', '1 (15 oz) can pumpkin puree', '1 cup grated pecorino cheese', '1 large egg white', '2 tsp nutmeg', '1 tsp cinnamon', '1 Tbsp fresh sage minced', 'Pinch salt and pepper', '1 Tbsp olive oil', '2 cloves garlic minced', '½ cup chicken broth', '¾ cup crushed tomatoes', '¾ cup pumpkin puree', '2 Tbsp pecorino cheese', '2 tsp. fresh sage minced', '½ tsp. basil', '¼ tsp. nutmeg', '½ tsp. salt', '¼ cup pecorino cheese (for topping at the end)']",298.0,39.7,14.7,11.6
59,Spaghetti Squash Boats with Spicy Sausage,https://www.eatyourselfskinny.com/spaghetti-squash-boats-with-spicy-sausage/,"['2 ripe spaghetti squash', '1 Tbsp olive oil', '1 yellow onion diced', '1 clove garlic minced', '1 lb. ground hot turkey sausage (I used Jennie-O)', '1 cup low-sodium chicken broth', '1 (10 oz) can Rotel tomatoes', '¼ cup half and half', 'Pinch red pepper flakes', '½ tsp. salt', '½ tsp. pepper', '½ cup part skim Mozzarella cheese shredded and divided', '2 Tbsp basil thinly sliced']",278.0,16.8,21.9,13.5
60,Healthy Cauliflower Fried “Rice”,https://www.eatyourselfskinny.com/healthy-cauliflower-fried-rice/,"['1 head cauliflower chopped into florets', '1 small yellow onion finely chopped', '½ cup frozen peas', '½ cup carrots cubed', '2 eggs beaten', '1 Tbsp sesame oil', '¼ cup low sodium soy sauce', '1 Tbsp light brown sugar', '⅛ tsp. ground ginger', 'Pinch red pepper flakes', '2 Tbsp green onions chopped']",131.0,13.5,6.5,6.3
61,{Healthy} Turkey and Sweet Potato Hash,https://www.eatyourselfskinny.com/healthy-turkey-and-sweet-potato-hash/,"['3 cups sweet potatoes peeled and cubed', '1 Tbsp olive oil', '1 yellow onion chopped', '1 clove garlic minced', '1 lb 99% fat-free ground turkey', '1 zucchini diced', '1 red bell pepper chopped', '1 tsp. ground cumin', '1 tsp. smoked paprika', '½ tsp. chili powder', '½ tsp. sea salt', '1 tsp. fresh parsley finely chopped']",264.0,25.9,30.8,4.8
62,Quinoa Mini Stuffed Peppers,https://www.eatyourselfskinny.com/quinoa-mini-stuffed-peppers/,"['36 mini sweet peppers (about 1-1/2 lb bag)', '1 Tbsp olive oil', '2 cloves garlic minced', '1 onion diced', '1 jalapeno minced', '¾ cup reserved sweet peppers diced', '1 cup vegetable broth', '1 (10 oz) can Rotel tomatoes', '¾ cup quinoa', '1 (15 oz) can black beans drained and rinsed', '¾ cup frozen corn', '1 tsp. chili powder', '½ tsp. cumin', '½ tsp. sea salt', '¼ tsp. black pepper', 'Handful cilantro roughly chopped', '½ cup shredded Mexican 4 cheese blend']",254.0,38.6,9.5,6.9
63,Pico de Gallo,https://www.eatyourselfskinny.com/pico-de-gallo/,"['4 to 5 ripe plum tomatoes de-seeded and chopped', '1 white onion chopped', '2 jalapenos de-seeded and diced', '1 clove garlic minced', 'Juice of one lime', '1 Tbsp lemon zest', '½ tsp. sea salt', 'Pinch of cumin', 'Handful cilantro roughly chopped']",36.0,8.2,1.4,0.3
64,Asian Chicken Salad with Ginger-Sesame Dressing,https://www.eatyourselfskinny.com/asian-chicken-salad-with-ginger-sesame-dressing/,"['4 cups napa cabbage chopped', '2 cups red cabbage chopped', '½ cup shredded carrots', '½ cup snap peas', '⅓ cup baby corn', '⅓ cup bean sprouts', '1 red bell pepper sliced', '4 green onions chopped', '½ cup fresh cilantro chopped', '2 chicken breasts pounded out', 'Salt and pepper to taste', '2 Tbsp rice vinegar', '1 Tbsp reduced sodium soy sauce', '1 clove garlic', '1 Tbsp honey', '1 Tbsp fresh ginger peeled and minced', '¼ tsp. toasted sesame oil', '3 Tbsp olive oil']",307.0,20.9,26.6,12.2
65,Lemony Chickpea and Tuna Salad,https://www.eatyourselfskinny.com/lemony-chickpea-and-tuna-salad/,"['2 (15.5 oz) cans chickpeas rinsed and roughly chopped', '2 to 3 roma tomatoes chopped', '½ red onion finely chopped', '1 bunch flat leaf parsley finely chopped', '½ bunch mint finely chopped', '½ tsp. lemon zest', '3 Tbsp lemon juice', '1 Tbsp olive oil', '1 clove garlic minced', 'Salt and pepper to taste', '2 (5 oz) cans chunk-light tuna in water drained']",280.0,36.0,21.4,5.7
66,Tilapia Tacos with Peach Mango Salsa,https://www.eatyourselfskinny.com/tilapia-tacos-with-peach-mango-salsa/,"['3 (4 oz) tilapia fillets', '3 Tbsp olive oil', '2 Tbsp fresh lemon juice', '1 Tbsp fresh parsley minced', '1 clove garlic minced', '1 tsp. dried basil', '1 tsp. black pepper', '½ tsp. salt', '¾ cup peach mango salsa (2 Tbsp on each taco)', '6 corn tortillas', '½ cup fresh cilantro leaves']",200.0,14.7,16.6,9.0
67,Peach Mango Salsa,https://www.eatyourselfskinny.com/peach-mango-salsa/,"['4 peaches chopped (I left the skin on mine but feel free to peel them)', '4 roma tomatoes chopped', '1 mango peeled and chopped', '½ red onion finely chopped', '1 red pepper chopped', '2 jalapenos finely chopped', 'Juice of 1 lime', '1 Tbsp raw honey or agave']",65.0,16.1,1.6,0.3
68,"Roasted Sweet Potato, Quinoa and Kale Salad",https://www.eatyourselfskinny.com/roasted-sweet-potato-quinoa-and-kale-salad/,"['2 medium sweet potatoes peeled and cubed', '1 Tbsp olive oil', '1 tsp. garlic powder', '½ tsp. onion powder', '½ tsp. oregano', '½ tsp. chipotle chili powder', '½ cup uncooked quinoa', '3 cups kale or mixed greens', '¼ cup dried cranberries', 'For the dressing:', '1 Tbsp red wine vinegar', '1 Tbsp apple cider vinegar', '2 Tbsp olive oil', '1 tsp. minced shallots', '1 Tbsp honey']",200.0,29.2,4.3,8.0
69,Best Ever Salsa,https://www.eatyourselfskinny.com/best-ever-salsa/,"['1 white onion roughly chopped', '1 or 2 jalapenos roughly chopped', '1 clove garlic chopped', '8 roma tomatoes chopped', '1 (15 oz) can diced tomatoes', '1 (4.5 oz) can green chiles', '1 handful of cilantro', '1 Tbsp fresh lime juice', '1 packet of Stevia', '¼ tsp. sea salt']",22.0,5.2,1.1,0.0
70,Rosemary & Garlic Cauliflower Mash,https://www.eatyourselfskinny.com/rosemary-garlic-cauliflower-mash/,"['1 head cauliflower chopped', '¼ cup chicken stock', '1 Tbsp plain Greek yogurt', '1 Tbsp olive oil', '2 cloves garlic chopped', '2 Tbsp grated Parmesan cheese', '1 wedge Laughing cow cheese (I used garlic and herb)', 'Pinch of sea salt', '¼ tsp. pepper', '½ tsp. fresh rosemary chopped']",91.0,8.2,5.0,5.1
71,Veggie Pizza Rolls,https://www.eatyourselfskinny.com/veggie-pizza-rolls/,"['1 roll refrigerated pizza dough (or you can make your own)', '8 oz. mozzarella cheese diced', '½ red onion chopped', '½ green bell pepper chopped', '½ yellow bell pepper chopped', '1 Tbsp butter melted', '½ tsp. garlic powder', '½ tsp. dried Italian seasoning', 'Marinara/pizza sauce for dipping']",147.0,14.2,7.0,6.0
72,Margarita Shrimp Skewers,https://www.eatyourselfskinny.com/margarita-shrimp-skewers/,"['1 lb. shrimp peeled and deveined', '3 Tbsp fresh lime juice', '½ tsp. fresh lime zest', '1 Tbsp olive oil', '2 tsp. tequila', '2 cloves garlic minced', '3 Tbsp fresh cilantro chopped', '¼ tsp. sea salt', 'Pinch of cayenne pepper', '12 bamboo skewers soaked']",106.0,1.3,15.3,3.4
73,Chunky Guacamole,https://www.eatyourselfskinny.com/chunky-guacamole/,"['3 ripe avocados slightly mashed', '2 limes juiced', '1 tsp. sea salt', '2 roma tomatoes chopped', '½ red onion chopped', '1 clove garlic minced', '½ tsp. lime zest', '2 jalapenos seeded and chopped', 'Pinch of cayenne pepper', 'Handful of fresh cilantro chopped']",101.0,7.2,1.6,7.8
74,Healthy Bruschetta Chicken,https://www.eatyourselfskinny.com/bruschetta-chicken/,"['3 or 4 chicken breasts', '4 or 5 small tomatoes chopped', '1 clove garlic minced', '½ small red onion chopped', '1 tsp. olive oil', '1 tsp. balsamic vinegar', '⅛. tsp sea salt', 'Handful basil chopped']",176.0,8.1,27.6,4.3
75,Spicy Sun Dried Tomato Dip,https://www.eatyourselfskinny.com/spicy-sun-dried-tomato-dip/,"['½ cup sun dried tomatoes without oil dry packed', '8 oz. fat-free cream cheese softened at room temp', '½ cup plain Greek yogurt', '¼ cup chili sauce', '4 Tbsp green onions chopped', '½ red bell pepper chopped', '1 clove garlic minced', '½ tsp celery seed', '⅛ tsp cayenne pepper']",80.0,10.0,7.5,0.0
76,Southwest Quinoa Burgers,https://www.eatyourselfskinny.com/southwest-quinoa-burgers/,"['½ cup uncooked quinoa', '1 Tbsp olive oil', '½ red onion chopped', '½ red bell pepper chopped', '2 cloves garlic minced', '1 (15 oz) can black beans rinsed and drained', '1 jalapeno seeded and chopped', '⅓ cup corn', '1 Tbsp fresh lime juice', '1 egg', '1 Tbsp tomato paste', '½ cup rolled oats', '1 Tbsp cumin', '¾ tsp. sea salt', '½ tsp. pepper', 'Handful cilantro chopped']",238.0,23.3,7.0,2.9
77,Lemon Chicken with Thyme,https://www.eatyourselfskinny.com/lemon-chicken-with-thyme/,"['3 or 4 chicken breasts', 'Juice of 2 lemons', 'Zest of one lemon', '2 cloves garlic minced', '1 Tbsp fresh thyme', '1 tsp. pepper', '½ tsp. sea salt']",150.0,2.4,25.0,4.0
78,Summer Quinoa Salad,https://www.eatyourselfskinny.com/summer-quinoa-salad-2/,"['1 cup uncooked quinoa', '1 red onion chopped', '7-8 sweet peppers chopped', '1 cup broccoli', '1 cup corn', '1 can black beans rinsed', 'Juice of 2 lemons', '1 Tbsp balsamic vinegar', '1 Tbsp olive oil', '½ tsp black pepper', '½ tsp sea salt', 'Pinch of red pepper flakes', '1 packet Stevia', 'Handful fresh basil chopped']",112.0,19.9,4.5,1.9
79,Whole Wheat Pita Bread Pizza,https://www.eatyourselfskinny.com/whole-wheat-pita-bread-pizza/,"['For the pizza:', '4 whole-wheat pita breads (about 7½ inches)', '1 yellow bell pepper seeds removed and julienned', '3 oz. fresh mozzarella grated', 'Fresh basil sliced', 'For the sauce:', '¼ tsp. olive oil', '1 yellow onion chopped', '2 cloves garlic minced', '½ tsp. dried oregano', '½ tsp. dried basil', '¼ tsp. red pepper flakes', '1 bay leaf', '½ of a 28 oz. can whole peeled tomatoes roughly chopped', '¼ cup tomato paste']",275.0,43.6,13.7,6.4
80,Chickpea and Tomato Salad,https://www.eatyourselfskinny.com/chickpea-and-tomato-salad/,"['2 pints of grape tomatoes halved', '1 can chickpeas drained and rinsed', 'Handful of fresh basil chopped', '3 cloves garlic minced', '1 Tbsp red wine vinegar', '1 Tbsp apple cider vinegar', '2 tsp. olive oil (just a drizzle)', '½ Tbsp honey', '¼ tsp. sea salt']",161.0,24.3,7.4,4.2
81,Better-than-Chipotle Bowl,https://www.eatyourselfskinny.com/better-than-chipotle-bowl/,"['1 onion chopped', '1 garlic clove chopped', '1 Tbsp lime zest', '3 Tbsp lime juice (about one lime)', '¼ tsp. sea salt', '4 Roma tomatoes chopped', '1 cup orange red yellow bell pepper chopped', '1 jalapeno seeded and diced', '1 cup black beans', '1 cup frozen corn', '½ cup cilantro roughly chopped', '2 tsp. olive oil']",145.0,26.2,6.7,1.4
82,BBQ Chicken Quinoa Salad,https://www.eatyourselfskinny.com/bbq-chicken-quinoa-salad/,"['1 cup cooked quinoa', '½ cup frozen or fresh corn thawed', '½ cup black beans rinsed and drained', '1 cup shredded chicken cooked', '2 Tbsp barbeque sauce of your choice', '½ avocado chopped', '2 green onions chopped', 'Salt and pepper to taste', 'Cilantro as garnish']",201.0,26.8,11.4,5.4
83,Skinny Buffalo Chicken Bites,https://www.eatyourselfskinny.com/skinny-buffalo-chicken-bites/,"['3 cups shredded cooked chicken', '⅓ cup favorite hot sauce', '3½ oz. fat-free cream cheese softened', '1 cup shredded cheddar cheese', '¼ cup green onions chopped', ""½ cup all-purpose flour (you won't use all of it)"", '2 eggs lightly beaten', '3 cups Corn Flakes cereal crushed']",126.0,9.3,11.9,4.0
84,Vegan Sweet Potato and Lentil Soup,https://www.eatyourselfskinny.com/vegan-sweet-potato-and-lentil-soup/,"['2 Tbsp safflower oil', '1 medium onion diced', '2 small tomatoes diced', '1 tsp fresh ginger minced', '1½ tsp. turmeric', '1 tsp. cumin', '1 tsp. ground coriander', '½ tsp. cinnamon', '⅛ tsp. cayenne pepper', 'Pinch of sea salt', '2-3 medium sweet potatoes peeled and cut into ¾-inch cubes', '7 cups vegetable broth', '1 cup brown lentils rinsed', '1 cup baby spinach or kale']",123.0,16.2,4.0,4.6
85,Margherita Panini,https://www.eatyourselfskinny.com/margherita-panini/,"['2 slices whole wheat or panini bread', '1 slice mozzarella cheese', '2 or 3 slices of fresh tomato', '2 or 3 basil leaves', '1 tsp. olive oil']",280.0,38.0,12.0,12.0
86,Skinny Chicken Pot Pies,https://www.eatyourselfskinny.com/skinny-chicken-pot-pies/,"['1 cup fat-free half and half', '1 cup fat-free chicken broth', '3 Tbsp. all-purpose flour', '1 tsp. poultry seasoning', '1 tsp. thyme', '2 cups roasted skinless chicken breast cubed', '1 (10 oz) package frozen mixed veggies', '4 green onions chopped', '1 tsp. salt', '¼ tsp. pepper', '1 can (7.5 oz) refrigerated reduced-fat biscuits']",286.0,36.0,24.0,4.0
87,Lightened-Up Shepherd’s Pie,https://www.eatyourselfskinny.com/lightened-up-shepherds-pie/,"['1 lb. ground turkey or beef', '1 medium onion diced', '2 cloves garlic minced', '2 large carrotschopped', '½ cup mushrooms chopped', '1 Tbsp chopped fresh rosemary divided', '1 Tbsp chopped fresh sage divided', '1 Tbsp chopped fresh thyme divided', '½ cup + 2 Tbsp chicken stock', '1 Tbsp potato starch', '½ head cauliflower chopped', '1 egg', 'Salt and pepper to taste']",147.0,10.9,17.5,6.0
88,Tuna Rigatoni with Sun-Dried Tomatoes,https://www.eatyourselfskinny.com/tuna-rigatoni-with-sun-dried-tomatoes/,"['8 oz. whole wheat rigatoni', '½ cup shredded Parmesan cheese divided', '½ cup sun-dried tomatoes packed in oil drained and chopped', '½ cup chopped fresh parsley divided', '1 Tbsp olive oil', '2 Tbsp lemon juice', '2 garlic cloves minced', '½ tsp. crushed red pepper flakes', '1 pouch chunk light tuna']",330.0,46.3,16.5,6.0
89,Holiday Cranberry Salsa,https://www.eatyourselfskinny.com/holiday-cranberry-salsa/,"['1 (12 oz) package fresh cranberries', '1 Tbsp orange zest', '2 jalapenos seeded and chopped', '½ cup sliced green onions', '2 Tbsp fresh cilantro chopped', '½ Tbsp lime juice', '½ cup raw sugar', '¼ tsp. salt']",81.0,20.8,0.3,0.1
90,Mashed Sweet Potatoes with Sautéed Apples,https://www.eatyourselfskinny.com/mashed-sweet-potatoes-with-sauteed-apples/,"['4 to 5 medium sweet potatoes peeled and cut into 1-inch pieces', '1 Tbsp olive oil', '2 Tbsp brown sugar', '5 medium Golden Delicious apples peeled cored and cut into 6 wedges', '¾ to 1 cup reduced-sodium chicken broth', '1 tsp. salt', '⅛ tsp. ground black pepper', '½ tsp. nutmeg', 'Pinch of cinnamon to taste']",140.0,32.5,1.2,1.2
91,"Arugula, Fig & Blue Cheese Salad",https://www.eatyourselfskinny.com/arugula-fig-blue-cheese-salad/,"['1 pint fresh figs quartered', '2 bags arugula', '¼ cup crumbled blue cheese', '3 Tbsp balsamic vinegar', '1 tsp. Dijon mustard', '3 Tbsp olive oil', 'Salt and pepper to taste']",219.0,25.5,2.5,10.0
92,Glazed Butternut Squash with Sage & Toasted Pecans,https://www.eatyourselfskinny.com/glazed-butternut-squash-with-sage-toasted-pecans/,"['1 large butternut squash peeled and cut into 2-inch pieces (about 4 cups)', '½ cup apple cider', '¼ cup water', '1 Tbsp honey', '2 tsp. sugar in the raw', '1 tsp. salt', '½ tsp. pepper', '¼ cup chopped pecans toasted', '1 Tbsp fresh sage chopped', '1 tsp. fresh thyme']",166.0,32.7,2.5,4.8
93,Lightened-Up Green Bean Casserole,https://www.eatyourselfskinny.com/lightened-up-green-bean-casserole/,"['1½ pounds fresh green beans trimmed', '2 Tbsp light butter', '¼ cup all-purpose flour', '1½ cups fat-free milk', '½ cup nonfat buttermilk', '1 Tbsp Ranch dressing mix', '2 tsp. fresh thyme', '¼ tsp. salt', '¼ tsp. black pepper', '1 tsp. light butter', '1 (8 oz) package sliced fresh mushrooms', '1 cup French onions crushed', '½ cup whole wheat panko', 'Handful of dried cranberries if desired']",168.0,18.5,5.7,8.4
94,Creamy Butternut Squash Macaroni & Cheese,https://www.eatyourselfskinny.com/creamy-butternut-squash-macaroni-cheese/,"['3 cups cubed peeled butternut squash', '1¼ cups fat-free lower sodium chicken broth', '1½ cups fat-free milk', '2 garlic cloves minced', '2 Tbsp plain fat-free Greek yogurt', '1 tsp. salt', '½ tsp. black pepper', '1 cup shredded Gruyere cheese', '1 cup grated pecorino Romano cheese', '1 box (1 lb) uncooked elbow noodles', '½ cup whole wheat panko breadcrumbs', 'Fresh parsley garnish as desired']",354.0,55.0,16.2,8.0
95,Spring Herb Quinoa Patties,https://www.eatyourselfskinny.com/spring-herb-quinoa-patties/,"['2 cups cooked quinoa', '2 eggs', '2 Tbsp green onion chopped', '2 Tbsp fresh mint chopped', '2 Tbsp parsley chopped', '½ cup grated cheese I used Gruyere cheese', '½ cup whole wheat bread crumbs', '¼ tsp. sea salt']",130.0,15.3,6.5,4.4
96,"Sausage, Sage and Apple Stuffing",https://www.eatyourselfskinny.com/sausage-sage-and-apple-stuffing/,"['8 cups sourdough bread 1-inch cubes', '6 oz. mild Italian sausage', '1½ cups onion chopped', '1¼ cups fennel bulb chopped', '1 cup celery chopped', '3 cups chopped peeled Golden Delicious apple (about 2)', '6 garlic cloves minced', '3 Tbsp fresh sage chopped', '⅓ cup fresh flat-leaf parsley chopped', '1¼ cups chicken stock', '¼ cup apple cider', '2 large eggs lightly beaten', '½ tsp. black pepper']",166.0,22.1,7.0,6.0
97,Gingered Pumpkin Soup,https://www.eatyourselfskinny.com/gingered-pumpkin-soup/,"['1 Tbsp light butter', '2 (15 oz) cans pumpkin', '2 (14 oz) cans low sodium chicken broth', '½ cup fat-free milk', '¼ cup pure maple syrup', '¼ tsp. ground ginger', 'Salt and pepper to taste', 'Pepitas and brown sugar as garnish']",85.0,16.6,1.9,0.9
98,Rosemary and Sweet Potato Tart,https://www.eatyourselfskinny.com/rosemary-and-sweet-potato-tart/,"['1 sheet frozen puff pastry thawed', 'Flour for surface', '½ cup grated Gouda cheese', '¼ cup chopped walnuts toasted', 'Fresh rosemary and thyme as desired', 'For caramelized sweet potatoes:', '2 small sweet potatoes peeled and cut into ¼-inch thick rounds', '2 Tbsp olive oil', '1 Tbsp garlic minced', '½ cup of dry white wine', '¾ cup of low-sodium chicken stock', '1 Tbsp packed dark-brown sugar', '½ tsp. sea salt']",180.0,12.8,0.8,11.0
99,Broccoli Grape Harvest Salad,https://www.eatyourselfskinny.com/broccoli-grape-harvest-salad/,"['½ (16 oz) box whole wheat farfalle (bow-tie) pasta', '1 lb. fresh broccoli', '½ cup light mayonnaise', '½ cup plain Greek yogurt', '2 packets Stevia', '⅓ cup diced red onion', '⅓ cup red wine vinegar', '1 tsp. sea salt', '2 cups seedless red grapes', '6 cooked turkey bacon slices crumbled', '¼ cup chopped pecans']",244.0,41.2,7.0,5.5
100,Tomato-Basil Soup,https://www.eatyourselfskinny.com/tomato-basil-soup/,"['1 Tbsp olive oil', '1½ cups chopped onion', '3 garlic cloves chopped', '¾ cup fresh basil chopped', '1 (28 oz) can fire-roasted diced tomatoes undrained', '½ cup (4 oz) ⅓-less fat cream cheese cut into cubes', '1½ cups fat-free milk', '¼ tsp. salt', '¼ tsp. pepper']",173.0,15.9,6.1,9.3
101,Mini Maple Pecan Pies,https://www.eatyourselfskinny.com/mini-maple-pecan-pies/,"['1 egg', '¼ cup agave (or sugar-free maple syrup)', '¼ cup Stevia baking blend', '½ cup chopped pecans', '1 box mini fillo shells (15 shells)']",42.0,5.3,2.0,3.0
102,Butternut Squash and Arugula Salad,https://www.eatyourselfskinny.com/butternut-squash-and-arugula-salad/,"['2 lb. butternut squash', '1 Tbsp olive oil', '1 (15.5 oz) can cannellini beans drained and rinsed', '2 cups fresh corn kernels', '½ small red onion sliced', '½ cup chopped fresh basil', '3 cups arugula', '2 Tbsp balsamic vinegar', '¼ cup olive oil', '1 large shallot minced', '1 tsp. garlic minced', '½ Tbsp organic brown sugar', '¼ tsp. sea salt', '¼ tsp. black pepper']",164.0,20.4,4.2,8.6
103,Summer Veggie Potato Salad,https://www.eatyourselfskinny.com/summer-veggie-potato-salad/,"['1 lb. baby red potatoes', '1 cup frozen corn thawed (or 2 ears cooked corn)', '4 roma tomatoes sliced', '¼ cup fresh basil chopped', '½ cup crumbled feta cheese', 'For the dressing:', '¼ cup olive oil', '3 Tbsp balsamic vinegar', '1 Tbsp finely chopped shallot', '½ tsp. Dijon mustard', '1 packet Stevia', '¼ tsp. sea salt', '¼ tsp. black pepper']",164.0,17.0,4.0,9.0
104,Chipotle Shrimp Cocktail,https://www.eatyourselfskinny.com/chipotle-shrimp-cocktail/,"['1 large red onion', '1 medium red bell pepper', '1 medium yellow bell pepper', '2 lb. peeled and deveined large cooked shrimp with tails', '1 cup ketchup', '½ cup chopped fresh cilantro', '½ cup fresh lime juice', '3 Tbsp. orange zest', '½ cup fresh orange juice', '2 to 3 canned chipotle peppers in adobo sauce chopped']",152.0,16.1,17.6,1.5
105,Blueberry Almond Crostinis,https://www.eatyourselfskinny.com/blueberry-almond-crostinis/,"['¼ cup light ricotta cheese', '1 Tbsp raw honey', '½ tsp. lemon zest', '¾ cup blueberries', '4 slices low-calorie whole grain bread toasted (I used Ezekiel)', '2 Tbsp sliced almonds toasted']",152.0,27.5,8.9,1.2
106,Fettuccini with Tomato-Cream Sauce,https://www.eatyourselfskinny.com/fettuccini-with-tomato-cream-sauce/,"['8 oz. uncooked fettuccine', '4 quarts boiling water', '½ tsp. salt divided', '1 Tbsp olive oil', '3 Tbsp coarsely chopped garlic', '1 (28 oz) can whole peeled tomatoes drained and crushed', '3 oz. fat-free cream cheese', '¼ tsp. crushed red pepper', '¼ cup small fresh basil leaves', '½ oz. shredded Parmesan cheese']",383.0,52.7,12.9,8.0
107,Kale Chips,https://www.eatyourselfskinny.com/kale-chips/,"['1 bunch kale (about 6 oz)', '1 Tbsp olive oil', 'Sprinkle of sea salt to taste']",58.0,7.6,2.5,2.8
